node,neigh,neicount,bunbo,ave,senderfreq,bunsan,stdhensa,hendoukeisu,max,min,max-min,seiki,force,0-1hantei,ave-hantei,bunsan-hanteo,hendoukeisuu-hantei,seiki+hendoukeisuu
2,1,5,141,28.200001,42.000000,99.360001,9.967949,0.353473,42,14,28,1.000000,,s,s,d,d,s
4,1,8,158,19.750000,42.000000,235.687500,15.352117,0.777322,42,4,38,1.000000,,s,s,d,d,s
3,1,5,81,16.200001,42.000000,323.359985,17.982213,1.110013,42,1,41,1.000000,,s,s,d,d,s
5,1,8,156,19.500000,42.000000,241.750000,15.548312,0.797349,42,5,37,1.000000,,s,s,d,d,s
3,4,5,82,16.400000,35.000000,330.640015,18.183509,1.108751,42,1,41,0.829268,,s,s,d,d,s
1,4,5,144,28.799999,34.000000,84.559998,9.195651,0.319293,42,17,25,0.680000,,s,s,d,d,s
5,4,8,157,19.625000,34.000000,245.234375,15.659961,0.797960,42,5,37,0.783784,,s,s,d,d,s
9,4,7,81,11.571428,24.000000,107.387749,10.362806,0.895551,31,2,29,0.758621,,s,s,d,d,s
7,4,6,82,13.666667,35.000000,108.888878,10.434983,0.763535,35,5,30,1.000000,,s,s,d,d,s
2,4,5,141,28.200001,34.000000,100.159996,10.007997,0.354893,42,14,28,0.714286,,s,s,d,d,s
1,2,5,145,29.000000,43.000000,90.000000,9.486833,0.327132,43,17,26,1.000000,,s,s,d,d,s
5,2,8,158,19.750000,43.000000,250.937500,15.841007,0.802076,43,5,38,1.000000,,s,s,d,d,s
4,2,8,158,19.750000,43.000000,238.437500,15.441422,0.781844,43,4,39,1.000000,,s,s,d,d,s
6,2,5,79,15.800000,45.000000,348.160034,18.659047,1.180952,45,1,44,1.000000,,s,s,d,d,s
1,2,5,146,29.200001,44.000000,95.759995,9.785704,0.335127,44,17,27,1.000000,,s,s,d,d,s
5,2,8,158,19.750000,44.000000,251.437500,15.856781,0.802875,44,5,39,1.000000,,s,s,d,d,s
4,2,8,158,19.750000,44.000000,238.937500,15.457603,0.782663,44,4,40,1.000000,,s,s,d,d,s
6,2,5,80,16.000000,46.000000,360.000000,18.973666,1.185854,46,1,45,1.000000,,s,s,d,d,s
3,4,5,82,16.400000,36.000000,328.240021,18.117396,1.104719,41,1,40,0.875000,,s,s,d,d,s
1,4,5,146,29.200001,35.000000,92.159988,9.599999,0.328767,43,17,26,0.692308,,s,s,d,d,s
5,4,8,158,19.750000,35.000000,249.187500,15.785674,0.799275,43,5,38,0.789474,,s,s,d,d,s
9,4,7,82,11.714286,25.000000,111.061226,10.538559,0.899633,31,2,29,0.793103,,s,s,d,d,s
7,4,6,83,13.833333,36.000000,116.138893,10.776776,0.779044,36,5,31,1.000000,,s,s,d,d,s
2,4,5,141,28.200001,35.000000,97.360001,9.867117,0.349898,41,14,27,0.777778,,s,s,d,d,s
4,3,8,157,19.625000,18.000000,227.234375,15.074295,0.768117,43,4,39,0.358974,,d,d,d,d,d
7,3,6,84,14.000000,11.000000,115.000000,10.723805,0.765986,36,5,31,0.193548,,d,d,d,d,d
9,3,7,83,11.857142,3.000000,108.408157,10.411924,0.878114,31,3,28,0.000000,,d,d,d,d,d
1,3,5,147,29.400000,18.000000,87.440002,9.350936,0.318059,43,18,25,0.000000,,d,d,d,d,d
2,1,5,140,28.000000,41.000000,94.800003,9.736529,0.347733,41,14,27,1.000000,,s,s,d,d,s
4,1,8,158,19.750000,41.000000,232.437500,15.245901,0.771944,43,4,39,0.948718,,s,s,d,d,s
3,1,5,81,16.200001,41.000000,320.559998,17.904189,1.105197,41,1,40,1.000000,,s,s,d,d,s
5,1,8,157,19.625000,41.000000,245.484375,15.667941,0.798366,43,5,38,0.947368,,s,s,d,d,s
4,5,8,158,19.750000,31.000000,232.437500,15.245901,0.771944,43,4,39,0.692308,,s,s,d,d,s
2,5,5,140,28.000000,31.000000,94.800003,9.736529,0.347733,41,14,27,0.629630,,s,s,d,d,s
6,5,5,79,15.800000,31.000000,348.160034,18.659047,1.180952,45,1,44,0.681818,,s,s,d,d,s
8,5,7,81,11.571428,21.000000,108.244896,10.404081,0.899118,33,2,31,0.612903,,s,s,d,d,s
10,5,6,76,12.666667,32.000000,89.222221,9.445751,0.745717,32,6,26,1.000000,,s,s,d,d,s
1,5,5,146,29.200001,31.000000,85.360001,9.239048,0.316406,43,18,25,0.520000,,s,s,d,d,s
4,5,8,158,19.750000,31.000000,232.437500,15.245901,0.771944,43,4,39,0.692308,,s,s,d,d,s
2,5,5,140,28.000000,31.000000,94.800003,9.736529,0.347733,41,14,27,0.629630,,s,s,d,d,s
6,5,5,79,15.800000,31.000000,348.160034,18.659047,1.180952,45,1,44,0.681818,,s,s,d,d,s
8,5,7,82,11.714286,22.000000,111.061211,10.538558,0.899633,33,2,31,0.645161,,s,s,d,d,s
10,5,6,76,12.666667,32.000000,89.222221,9.445751,0.745717,32,6,26,1.000000,,s,s,d,d,s
1,5,5,146,29.200001,31.000000,85.360001,9.239048,0.316406,43,18,25,0.520000,,s,s,d,d,s
1,2,5,147,29.400000,44.000000,91.039993,9.541488,0.324540,44,18,26,1.000000,,s,s,d,d,s
5,2,8,158,19.750000,44.000000,251.437500,15.856781,0.802875,44,5,39,1.000000,,s,s,d,d,s
4,2,8,159,19.875000,44.000000,238.359375,15.438892,0.776800,44,4,40,1.000000,,s,s,d,d,s
6,2,5,80,16.000000,46.000000,360.000000,18.973666,1.185854,46,1,45,1.000000,,s,s,d,d,s
2,1,5,141,28.200001,42.000000,100.159996,10.007997,0.354893,42,14,28,1.000000,,s,s,d,d,s
4,1,8,159,19.875000,42.000000,237.859375,15.422690,0.775984,43,4,39,0.974359,,s,s,d,d,s
3,1,5,82,16.400000,42.000000,330.640015,18.183509,1.108751,42,1,41,1.000000,,s,s,d,d,s
5,1,8,158,19.750000,42.000000,250.937500,15.841007,0.802076,43,5,38,0.973684,,s,s,d,d,s
1,2,5,147,29.400000,44.000000,91.039993,9.541488,0.324540,44,18,26,1.000000,,s,s,d,d,s
5,2,8,158,19.750000,44.000000,258.437500,16.075991,0.813974,44,5,39,1.000000,,s,s,d,d,s
4,2,8,160,20.000000,44.000000,243.750000,15.612495,0.780625,44,4,40,1.000000,,s,s,d,d,s
6,2,5,80,16.000000,46.000000,360.000000,18.973666,1.185854,46,1,45,1.000000,,s,s,d,d,s
4,5,8,160,20.000000,32.000000,240.750000,15.516121,0.775806,43,4,39,0.717949,,s,s,d,d,s
2,5,5,141,28.200001,32.000000,107.360001,10.361467,0.367428,42,13,29,0.655172,,s,s,d,d,s
6,5,5,80,16.000000,32.000000,354.399994,18.825514,1.176595,45,1,44,0.704545,,s,s,d,d,s
8,5,7,82,11.714286,23.000000,115.918350,10.766538,0.919095,33,2,31,0.677419,,s,s,d,d,s
10,5,6,77,12.833333,33.000000,95.805565,9.788032,0.762704,33,6,27,1.000000,,s,s,d,d,s
1,5,5,147,29.400000,32.000000,86.240005,9.286550,0.315869,43,18,25,0.560000,,s,s,d,d,s
5,6,8,157,19.625000,14.000000,245.484375,15.667941,0.798366,43,5,38,0.236842,,d,d,d,d,d
10,6,6,78,13.000000,9.000000,94.333336,9.712535,0.747118,33,6,27,0.111111,,d,d,d,d,d
8,6,7,83,11.857142,3.000000,113.265305,10.642617,0.897570,33,3,30,0.000000,,d,d,d,d,d
2,6,5,141,28.200001,14.000000,96.159996,9.806120,0.347735,41,14,27,0.000000,,d,d,d,d,d
5,6,8,157,19.625000,15.000000,240.734375,15.515617,0.790605,43,5,38,0.263158,,d,d,d,d,d
10,6,6,78,13.000000,10.000000,92.000000,9.591663,0.737820,33,6,27,0.148148,,d,d,d,d,d
8,6,7,83,11.857142,4.000000,104.979591,10.245955,0.864117,32,4,28,0.000000,,d,d,d,d,d
2,6,5,141,28.200001,15.000000,88.559998,9.410632,0.333710,41,15,26,0.000000,,d,d,d,d,d
4,5,8,159,19.875000,33.000000,232.859375,15.259731,0.767785,42,4,38,0.763158,,s,s,d,d,s
2,5,5,142,28.400000,33.000000,90.240005,9.499474,0.334489,41,15,26,0.692308,,s,s,d,d,s
6,5,5,80,16.000000,33.000000,349.600006,18.697594,1.168600,44,1,43,0.744186,,s,s,d,d,s
8,5,7,84,12.000000,24.000000,108.285713,10.406042,0.867170,32,4,28,0.714286,,s,s,d,d,s
10,5,6,79,13.166667,34.000000,98.805542,9.940098,0.754944,34,6,28,1.000000,,s,s,d,d,s
1,5,5,146,29.200001,33.000000,80.560005,8.975523,0.307381,42,18,24,0.625000,,s,s,d,d,s
3,4,5,81,16.200001,35.000000,320.559998,17.904189,1.105197,41,1,40,0.850000,,s,s,d,d,s
1,4,5,146,29.200001,34.000000,80.960007,8.997778,0.308143,42,18,24,0.666667,,s,s,d,d,s
5,4,8,157,19.625000,34.000000,238.484375,15.442939,0.786901,42,5,37,0.783784,,s,s,d,d,s
9,4,7,80,11.428572,26.000000,99.102043,9.955001,0.871063,28,3,25,0.920000,,s,s,d,d,s
7,4,6,80,13.333333,35.000000,104.888893,10.241528,0.768115,35,5,30,1.000000,,s,s,d,d,s
2,4,5,142,28.400000,34.000000,90.639999,9.520504,0.335229,41,15,26,0.730769,,s,s,d,d,s
3,4,5,82,16.400000,36.000000,328.240021,18.117396,1.104719,41,1,40,0.875000,,s,s,d,d,s
1,4,5,147,29.400000,35.000000,83.040001,9.112629,0.309953,42,18,24,0.708333,,s,s,d,d,s
5,4,8,157,19.625000,35.000000,245.984375,15.683889,0.799179,42,4,38,0.815789,,s,s,d,d,s
9,4,7,80,11.428572,27.000000,104.816330,10.237985,0.895824,28,3,25,0.960000,,s,s,d,d,s
7,4,6,81,13.500000,36.000000,112.250000,10.594810,0.784801,36,5,31,1.000000,,s,s,d,d,s
2,4,5,143,28.600000,35.000000,93.040001,9.645724,0.337263,41,15,26,0.769231,,s,s,d,d,s
2,1,5,142,28.400000,41.000000,90.639999,9.520504,0.335229,41,15,26,1.000000,,s,s,d,d,s
4,1,8,156,19.500000,41.000000,233.750000,15.288885,0.784045,42,4,38,0.973684,,s,s,d,d,s
3,1,5,81,16.200001,41.000000,320.559998,17.904189,1.105197,41,1,40,1.000000,,s,s,d,d,s
5,1,8,156,19.500000,41.000000,242.250000,15.564382,0.798173,42,4,38,0.973684,,s,s,d,d,s
1,0,5,144,28.799999,21.000000,85.360001,9.239048,0.320800,42,16,26,0.192308,,d,d,d,d,d
2,0,5,142,28.400000,21.000000,85.440002,9.243376,0.325471,41,15,26,0.230769,,d,d,d,d,d
1,0,5,143,28.600000,20.000000,88.639999,9.414882,0.329192,42,16,26,0.153846,,d,d,d,d,d
2,0,5,141,28.200001,20.000000,88.559998,9.410632,0.333710,41,15,26,0.192308,,d,d,d,d,d
2,1,5,142,28.400000,42.000000,93.839989,9.687104,0.341095,42,15,27,1.000000,,s,s,d,d,s
4,1,8,155,19.375000,42.000000,234.484375,15.312883,0.790342,42,4,38,1.000000,,s,s,d,d,s
3,1,5,81,16.200001,42.000000,323.359985,17.982213,1.110013,42,1,41,1.000000,,s,s,d,d,s
5,1,8,155,19.375000,42.000000,238.734375,15.451032,0.797473,42,4,38,1.000000,,s,s,d,d,s
1,2,5,143,28.600000,42.000000,88.639999,9.414882,0.329192,42,16,26,1.000000,,s,s,d,d,s
5,2,8,156,19.500000,42.000000,244.250000,15.628500,0.801462,42,4,38,1.000000,,s,s,d,d,s
4,2,8,156,19.500000,42.000000,240.000000,15.491933,0.794458,42,4,38,1.000000,,s,s,d,d,s
6,2,5,79,15.800000,44.000000,342.960022,18.519180,1.172100,44,1,43,1.000000,,s,s,d,d,s
2,1,5,142,28.400000,42.000000,93.839989,9.687104,0.341095,42,15,27,1.000000,,s,s,d,d,s
4,1,8,156,19.500000,42.000000,240.000000,15.491933,0.794458,42,4,38,1.000000,,s,s,d,d,s
3,1,5,81,16.200001,42.000000,323.359985,17.982213,1.110013,42,1,41,1.000000,,s,s,d,d,s
5,1,8,156,19.500000,42.000000,244.250000,15.628500,0.801462,42,4,38,1.000000,,s,s,d,d,s
3,4,5,82,16.400000,35.000000,330.640015,18.183509,1.108751,42,1,41,0.829268,,s,s,d,d,s
1,4,5,143,28.600000,34.000000,89.440002,9.457272,0.330674,42,16,26,0.692308,,s,s,d,d,s
5,4,8,157,19.625000,34.000000,247.734375,15.739580,0.802017,42,4,38,0.789474,,s,s,d,d,s
9,4,7,80,11.428572,28.000000,104.816330,10.237985,0.895824,28,3,25,1.000000,,s,s,d,d,s
2,4,5,142,28.400000,34.000000,94.639999,9.728309,0.342546,42,15,27,0.703704,,s,s,d,d,s
7,4,6,79,13.166667,35.000000,104.472229,10.221166,0.776291,35,5,30,1.000000,,s,s,d,d,s
3,4,5,82,16.400000,36.000000,328.240021,18.117396,1.104719,41,1,40,0.875000,,s,s,d,d,s
1,4,5,144,28.799999,35.000000,91.759995,9.579144,0.332609,42,16,26,0.730769,,s,s,d,d,s
5,4,8,157,19.625000,35.000000,245.984375,15.683889,0.799179,42,4,38,0.815789,,s,s,d,d,s
9,4,7,81,11.571428,29.000000,109.673470,10.472510,0.905032,29,3,26,1.000000,,s,s,d,d,s
2,4,5,142,28.400000,35.000000,91.840004,9.583319,0.337441,41,15,26,0.769231,,s,s,d,d,s
7,4,6,80,13.333333,36.000000,111.888908,10.577755,0.793332,36,5,31,1.000000,,s,s,d,d,s
4,3,8,153,19.125000,17.000000,219.859375,14.827656,0.775302,41,4,37,0.351351,,d,d,d,d,d
7,3,6,81,13.500000,12.000000,111.250000,10.547512,0.781297,36,5,31,0.225806,,d,d,d,d,d
9,3,7,82,11.714286,4.000000,107.346924,10.360836,0.884462,29,4,25,0.000000,,d,d,d,d,d
1,3,5,143,28.600000,17.000000,77.040001,8.777243,0.306897,40,17,23,0.000000,,d,d,d,d,d
2,1,5,142,28.400000,42.000000,102.639992,10.131140,0.356730,42,14,28,1.000000,,s,s,d,d,s
4,1,8,154,19.250000,42.000000,225.437500,15.014576,0.779978,42,4,38,1.000000,,s,s,d,d,s
3,1,5,83,16.600000,42.000000,338.239990,18.391302,1.107910,42,1,41,1.000000,,s,s,d,d,s
5,1,8,155,19.375000,42.000000,241.984375,15.555847,0.802882,42,4,38,1.000000,,s,s,d,d,s
4,5,8,154,19.250000,31.000000,225.437500,15.014576,0.779978,42,4,38,0.710526,,s,s,d,d,s
2,5,5,142,28.400000,31.000000,102.639992,10.131140,0.356730,42,14,28,0.607143,,s,s,d,d,s
6,5,5,76,15.200000,31.000000,314.559998,17.735839,1.166832,42,1,41,0.731707,,s,s,d,d,s
8,5,7,80,11.428572,25.000000,106.816330,10.335199,0.904330,30,4,26,0.807692,,s,s,d,d,s
1,5,5,143,28.600000,31.000000,77.040001,8.777243,0.306897,40,17,23,0.608696,,s,s,d,d,s
10,5,6,74,12.333333,32.000000,86.222229,9.285593,0.752886,32,5,27,1.000000,,s,s,d,d,s
1,2,5,143,28.600000,41.000000,79.440010,8.912913,0.311640,41,17,24,1.000000,,s,s,d,d,s
5,2,8,155,19.375000,41.000000,243.484375,15.603986,0.805367,42,4,38,0.973684,,s,s,d,d,s
4,2,8,155,19.375000,41.000000,230.734375,15.189943,0.783997,42,4,38,0.973684,,s,s,d,d,s
6,2,5,77,15.400000,43.000000,325.440002,18.039956,1.171426,43,1,42,1.000000,,s,s,d,d,s
3,4,5,83,16.600000,36.000000,338.239990,18.391302,1.107910,42,1,41,0.853659,,s,s,d,d,s
9,4,7,80,11.428572,30.000000,112.530602,10.608044,0.928204,30,3,27,1.000000,,s,s,d,d,s
7,4,6,79,13.166667,36.000000,114.138863,10.683579,0.811411,36,4,32,1.000000,,s,s,d,d,s
8,5,7,78,11.142858,26.000000,102.693863,10.133798,0.909443,28,4,24,0.916667,,s,s,d,d,s
10,5,6,73,12.166667,33.000000,92.472206,9.616247,0.790376,33,5,28,1.000000,,s,s,d,d,s
3,4,5,83,16.600000,36.000000,338.239990,18.391302,1.107910,42,1,41,0.853659,,s,s,d,d,s
9,4,7,80,11.428572,31.000000,119.673470,10.939537,0.957209,31,3,28,1.000000,,s,s,d,d,s
7,4,6,79,13.166667,36.000000,114.138863,10.683579,0.811411,36,4,32,1.000000,,s,s,d,d,s
4,5,8,153,19.125000,30.000000,231.859375,15.226929,0.796179,42,3,39,0.692308,,s,s,d,d,s
2,5,5,139,27.799999,30.000000,96.959999,9.846827,0.354202,42,14,28,0.571429,,s,s,d,d,s
6,5,5,76,15.200000,30.000000,319.360016,17.870647,1.175700,43,1,42,0.690476,,s,s,d,d,s
8,5,7,78,11.142858,27.000000,102.408150,10.119691,0.908177,27,4,23,1.000000,,s,s,d,d,s
1,5,5,141,28.200001,30.000000,76.559998,8.749857,0.310279,41,17,24,0.541667,,s,s,d,d,s
10,5,6,71,11.833333,32.000000,88.138893,9.388232,0.793372,32,4,28,1.000000,,s,s,d,d,s
1,2,5,141,28.200001,42.000000,80.159996,8.953211,0.317490,42,17,25,1.000000,,s,s,d,d,s
5,2,8,153,19.125000,42.000000,245.859375,15.679904,0.819864,42,4,38,1.000000,,s,s,d,d,s
4,2,8,154,19.250000,42.000000,237.437500,15.409007,0.800468,42,3,39,1.000000,,s,s,d,d,s
6,2,5,77,15.400000,44.000000,330.639984,18.183509,1.180747,44,1,43,1.000000,,s,s,d,d,s
1,2,5,141,28.200001,43.000000,90.559998,9.516302,0.337457,43,16,27,1.000000,,s,s,d,d,s
5,2,8,154,19.250000,43.000000,251.687500,15.864662,0.824138,43,4,39,1.000000,,s,s,d,d,s
4,2,8,154,19.250000,43.000000,243.937500,15.618499,0.811351,43,3,40,1.000000,,s,s,d,d,s
6,2,5,78,15.600000,45.000000,342.240021,18.499730,1.185880,45,1,44,1.000000,,s,s,d,d,s
4,5,8,154,19.250000,31.000000,247.687500,15.738091,0.817563,43,3,40,0.700000,,s,s,d,d,s
2,5,5,139,27.799999,31.000000,96.159996,9.806120,0.352738,42,14,28,0.607143,,s,s,d,d,s
6,5,5,79,15.800000,31.000000,348.160034,18.659047,1.180952,45,1,44,0.681818,,s,s,d,d,s
8,5,7,76,10.857142,28.000000,107.265305,10.356896,0.953925,28,2,26,1.000000,,s,s,d,d,s
1,5,5,141,28.200001,31.000000,96.560005,9.826495,0.348457,43,15,28,0.571429,,s,s,d,d,s
10,5,6,71,11.833333,33.000000,95.138893,9.753917,0.824275,33,4,29,1.000000,,s,s,d,d,s
1,2,5,142,28.400000,44.000000,102.639992,10.131140,0.356730,44,15,29,1.000000,,s,s,d,d,s
5,2,8,154,19.250000,44.000000,252.187500,15.880412,0.824956,44,4,40,1.000000,,s,s,d,d,s
4,2,8,154,19.250000,44.000000,248.187500,15.753968,0.818388,44,3,41,1.000000,,s,s,d,d,s
6,2,5,80,16.000000,46.000000,360.000000,18.973666,1.185854,46,1,45,1.000000,,s,s,d,d,s
1,0,5,142,28.400000,21.000000,93.439995,9.666437,0.340367,43,15,28,0.214286,,d,d,d,d,d
2,0,5,138,27.600000,21.000000,82.639999,9.090655,0.329372,40,14,26,0.269231,,d,d,d,d,d
1,0,5,141,28.200001,20.000000,96.560005,9.826495,0.348457,43,15,28,0.178571,,d,d,d,d,d
2,0,5,137,27.400000,20.000000,85.440002,9.243376,0.337349,40,14,26,0.230769,,d,d,d,d,d
2,1,5,138,27.600000,41.000000,90.639999,9.520504,0.344946,41,14,27,1.000000,,s,s,d,d,s
4,1,8,153,19.125000,41.000000,242.109375,15.559864,0.813588,43,3,40,0.950000,,s,s,d,d,s
3,1,5,80,16.000000,41.000000,313.200012,17.697458,1.106091,41,1,40,1.000000,,s,s,d,d,s
5,1,8,153,19.125000,41.000000,246.109375,15.687874,0.820281,43,4,39,0.948718,,s,s,d,d,s
1,2,5,141,28.200001,43.000000,96.560005,9.826495,0.348457,43,15,28,1.000000,,s,s,d,d,s
5,2,8,153,19.125000,43.000000,246.109375,15.687874,0.820281,43,4,39,1.000000,,s,s,d,d,s
4,2,8,153,19.125000,43.000000,242.109375,15.559864,0.813588,43,3,40,1.000000,,s,s,d,d,s
6,2,5,79,15.800000,45.000000,348.160034,18.659047,1.180952,45,1,44,1.000000,,s,s,d,d,s
1,2,5,142,28.400000,44.000000,102.639992,10.131140,0.356730,44,15,29,1.000000,,s,s,d,d,s
5,2,8,153,19.125000,44.000000,246.859375,15.711759,0.821530,44,4,40,1.000000,,s,s,d,d,s
4,2,8,153,19.125000,44.000000,242.859375,15.583946,0.814847,44,3,41,1.000000,,s,s,d,d,s
6,2,5,80,16.000000,46.000000,360.000000,18.973666,1.185854,46,1,45,1.000000,,s,s,d,d,s
2,1,5,137,27.400000,40.000000,85.440002,9.243376,0.337349,40,14,26,1.000000,,s,s,d,d,s
4,1,8,153,19.125000,40.000000,242.859375,15.583946,0.814847,44,3,41,0.902439,,s,s,d,d,s
3,1,5,79,15.800000,40.000000,303.360016,17.417233,1.102357,40,1,39,1.000000,,s,s,d,d,s
5,1,8,153,19.125000,40.000000,246.859375,15.711759,0.821530,44,4,40,0.900000,,s,s,d,d,s
2,1,5,137,27.400000,41.000000,89.040001,9.436101,0.344383,41,14,27,1.000000,,s,s,d,d,s
4,1,8,154,19.250000,41.000000,248.187500,15.753968,0.818388,44,3,41,0.926829,,s,s,d,d,s
3,1,5,79,15.800000,41.000000,306.160004,17.497428,1.107432,41,1,40,1.000000,,s,s,d,d,s
5,1,8,153,19.125000,41.000000,249.109375,15.783199,0.825265,44,4,40,0.925000,,s,s,d,d,s
4,5,8,155,19.375000,32.000000,251.234375,15.850375,0.818084,44,3,41,0.707317,,s,s,d,d,s
2,5,5,137,27.400000,32.000000,89.440002,9.457272,0.345156,41,14,27,0.666667,,s,s,d,d,s
6,5,5,81,16.200001,32.000000,366.160004,19.135308,1.181192,46,1,45,0.688889,,s,s,d,d,s
8,5,7,75,10.714286,29.000000,104.204086,10.208040,0.952750,29,2,27,1.000000,,s,s,d,d,s
1,5,5,141,28.200001,32.000000,101.759995,10.087616,0.357717,44,15,29,0.586207,,s,s,d,d,s
2,1,5,137,27.400000,42.000000,93.439987,9.666436,0.352790,42,14,28,1.000000,,s,s,d,d,s
4,1,8,155,19.375000,42.000000,253.734375,15.929042,0.822144,44,3,41,0.951219,,s,s,d,d,s
3,1,5,79,15.800000,42.000000,309.760010,17.600000,1.113924,42,1,41,1.000000,,s,s,d,d,s
5,1,8,153,19.125000,42.000000,251.859375,15.870078,0.829808,44,4,40,0.950000,,s,s,d,d,s
5,6,8,151,18.875000,14.000000,239.859375,15.487394,0.820524,42,4,38,0.263158,,d,d,d,d,d
10,6,6,69,11.500000,11.000000,88.916664,9.429563,0.819962,32,4,28,0.250000,,d,d,d,d,d
8,6,7,76,10.857142,5.000000,102.408150,10.119691,0.932077,29,2,27,0.111111,,d,d,d,d,d
2,6,5,137,27.400000,14.000000,93.439987,9.666436,0.352790,42,14,28,0.000000,,d,d,d,d,d
4,5,8,154,19.250000,32.000000,244.937500,15.650479,0.813012,42,3,39,0.743590,,s,s,d,d,s
2,5,5,137,27.400000,32.000000,100.639999,10.031949,0.366130,42,13,29,0.655172,,s,s,d,d,s
6,5,5,79,15.800000,32.000000,342.960022,18.519180,1.172100,44,1,43,0.720930,,s,s,d,d,s
8,5,7,77,11.000000,30.000000,107.714287,10.378549,0.943504,30,2,28,1.000000,,s,s,d,d,s
1,5,5,139,27.799999,32.000000,89.760002,9.474176,0.340798,42,15,27,0.629630,,s,s,d,d,s
3,4,5,80,16.000000,33.000000,316.399994,17.787636,1.111727,42,1,41,0.780488,,s,s,d,d,s
1,4,5,140,28.000000,31.000000,90.800003,9.528904,0.340318,42,15,27,0.592593,,s,s,d,d,s
5,4,8,151,18.875000,31.000000,244.109375,15.624000,0.827762,42,4,38,0.710526,,s,s,d,d,s
9,4,7,76,10.857142,32.000000,119.265297,10.920865,1.005869,32,1,31,1.000000,,s,s,d,d,s
2,4,5,138,27.600000,31.000000,101.839996,10.091580,0.365637,42,13,29,0.620690,,s,s,d,d,s
1,2,5,140,28.000000,43.000000,95.199997,9.757049,0.348466,43,15,28,1.000000,,s,s,d,d,s
5,2,8,152,19.000000,43.000000,250.000000,15.811388,0.832178,43,4,39,1.000000,,s,s,d,d,s
4,2,8,154,19.250000,43.000000,247.687500,15.738091,0.817563,43,3,40,1.000000,,s,s,d,d,s
6,2,5,79,15.800000,45.000000,348.160034,18.659047,1.180952,45,1,44,1.000000,,s,s,d,d,s
5,6,8,153,19.125000,14.000000,248.609375,15.767352,0.824437,43,4,39,0.256410,,d,d,d,d,d
10,6,6,69,11.500000,12.000000,82.250000,9.069179,0.788624,31,4,27,0.296296,,d,s,d,d,d
8,6,7,78,11.142858,6.000000,106.122444,10.301575,0.924500,30,2,28,0.142857,,d,d,d,d,d
2,6,5,138,27.600000,14.000000,94.639999,9.728309,0.352475,42,14,28,0.000000,,d,d,d,d,d
4,5,8,155,19.375000,32.000000,250.734375,15.834594,0.817269,43,3,40,0.725000,,s,s,d,d,s
2,5,5,138,27.600000,32.000000,95.040001,9.748846,0.353219,42,14,28,0.642857,,s,s,d,d,s
6,5,5,80,16.000000,32.000000,354.399994,18.825514,1.176595,45,1,44,0.704545,,s,s,d,d,s
8,5,7,78,11.142858,31.000000,108.122444,10.398194,0.933171,31,2,29,1.000000,,s,s,d,d,s
1,5,5,140,28.000000,32.000000,95.599998,9.777525,0.349197,43,15,28,0.607143,,s,s,d,d,s
1,2,5,141,28.200001,44.000000,101.759995,10.087616,0.357717,44,15,29,1.000000,,s,s,d,d,s
5,2,8,152,19.000000,44.000000,255.750000,15.992186,0.841694,44,3,41,1.000000,,s,s,d,d,s
4,2,8,155,19.375000,44.000000,260.984375,16.155011,0.833807,44,2,42,1.000000,,s,s,d,d,s
6,2,5,81,16.200001,46.000000,366.160004,19.135308,1.181192,46,1,45,1.000000,,s,s,d,d,s
3,4,5,80,16.000000,33.000000,316.399994,17.787636,1.111727,42,1,41,0.780488,,s,s,d,d,s
1,4,5,142,28.400000,31.000000,102.639999,10.131140,0.356730,44,15,29,0.551724,,s,s,d,d,s
5,4,8,152,19.000000,31.000000,262.500000,16.201852,0.852729,44,3,41,0.682927,,s,s,d,d,s
9,4,7,74,10.571428,33.000000,125.959183,11.223154,1.061650,33,1,32,1.000000,,s,s,d,d,s
2,4,5,139,27.799999,31.000000,96.159996,9.806120,0.352738,42,14,28,0.607143,,s,s,d,d,s
3,4,5,81,16.200001,34.000000,323.359985,17.982213,1.110013,42,1,41,0.804878,,s,s,d,d,s
1,4,5,141,28.200001,32.000000,96.560005,9.826495,0.348457,43,15,28,0.607143,,s,s,d,d,s
5,4,8,152,19.000000,32.000000,259.500000,16.109004,0.847842,43,3,40,0.725000,,s,s,d,d,s
9,4,7,74,10.571428,34.000000,129.387756,11.374874,1.076002,34,1,33,1.000000,,s,s,d,d,s
2,4,5,139,27.799999,32.000000,96.159996,9.806120,0.352738,42,14,28,0.642857,,s,s,d,d,s
1,0,5,138,27.600000,21.000000,97.839996,9.891410,0.358384,42,13,29,0.275862,,d,d,d,d,d
2,0,5,137,27.400000,21.000000,81.440002,9.024411,0.329358,40,14,26,0.269231,,d,d,d,d,d
1,0,5,137,27.400000,20.000000,100.639999,10.031949,0.366130,42,13,29,0.241379,,d,d,d,d,d
2,0,5,136,27.200001,20.000000,84.159996,9.173876,0.337275,40,14,26,0.230769,,d,d,d,d,d
2,1,5,136,27.200001,40.000000,84.159996,9.173876,0.337275,40,14,26,1.000000,,s,s,d,d,s
4,1,8,146,18.250000,40.000000,237.687500,15.417117,0.844774,42,2,40,0.950000,,s,s,d,d,s
3,1,5,79,15.800000,40.000000,303.360016,17.417233,1.102357,40,1,39,1.000000,,s,s,d,d,s
5,1,8,149,18.625000,40.000000,242.484375,15.571910,0.836076,42,3,39,0.948718,,s,s,d,d,s
